鄉鎮市區,村里,納稅單位,合計,營利所得,執行業務所得,薪資所得,利息所得,租賃及權利金,財產交易所得,機會中獎所得,股利所得,退職所得,其他所得,稿費所得,申報大於歸戶,薪資淨所得,按薪資淨所得計算之綜合所得,稿費收入
瑞芳區,新山里,88,50169,269,63,45488,963,253,0,14,2846,0,245,0,28,34842,39523,0
瑞芳區,銅山里,55,30247,176,11,27635,915,0,0,1,840,0,235,0,434,21658,24270,2
瑞芳區,龍興里,658,538521,9084,15089,439048,28137,8398,535,595,28062,35,4670,0,4866,359937,459405,146
瑞芳區,濓洞里,131,93157,662,78,80744,2067,649,111,97,7094,0,726,584,345,64749,77162,1030
瑞芳區,吉慶里,521,318449,3870,825,286387,8525,1344,467,273,14361,276,1754,0,367,220825,252887,51
瑞芳區,傑魚里,593,336914,10233,2892,283559,9016,5267,799,155,20036,0,4461,0,496,211754,265109,69
瑞芳區,上天里,425,240020,3276,1675,216548,7424,2646,308,476,5729,0,1135,0,802,165250,188723,281
瑞芳區,猴硐里,125,69348,310,282,58772,1142,949,46,26,7430,0,269,0,121,44180,54756,29
瑞芳區,光復里,80,39374,246,282,36954,840,60,38,129,535,0,271,0,17,27386,29805,20
瑞芳區,弓橋里,98,56575,300,7501,45912,909,607,11,46,674,0,335,0,281,34334,44997,14
瑞芳區,碩仁里,25,12320,0,80,10228,333,629,240,5,734,0,69,0,1,7729,9820,0
瑞芳區,海濱里,293,189286,3542,618,161205,4040,971,867,77,15168,0,2477,0,320,124203,152284,3
瑞芳區,深澳里,267,159018,2907,249,138106,5125,2030,101,95,9452,0,666,0,287,105566,126478,7
瑞芳區,鼻頭里,134,68919,3535,236,58140,1719,1081,0,50,3803,36,203,0,117,43384,54166,22
瑞芳區,南雅里,53,27509,536,1496,23519,1102,148,0,3,460,0,244,0,0,17648,21638,15
瑞芳區,吉安里,879,546142,5650,10366,475867,13517,3753,348,638,29978,0,5011,26,988,364322,434598,604
瑞芳區,濓新里,69,47816,479,1209,40279,1655,9,0,30,2657,0,751,0,747,31983,39520,22
瑞芳區,瑞濱里,556,341067,6318,4227,306257,6164,3032,117,105,12103,0,2053,0,691,239852,274663,473
瑞芳區,東和里,493,283129,4047,1885,254428,8084,2458,401,365,9410,0,1749,0,303,193361,222063,56
瑞芳區,新峰里,923,596190,10775,1519,544348,15159,1742,933,430,16792,27,3753,7,706,425799,477641,326
瑞芳區,其他,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
瑞芳區,合計,10210,6512815,101619,72709,5661562,201634,68887,7395,5415,322751,1559,49924,1439,17920,4416909,5267941,6646
平溪區,薯榔里,101,50966,900,1228,45072,1045,165,56,9,2343,0,131,0,17,32772,38666,34
平溪區,白石里,74,41290,42,41,37254,909,1172,45,15,1385,0,103,0,324,27491,31527,12
平溪區,菁桐里,71,42528,776,5,36282,1559,1038,100,32,2591,0,125,0,19,27916,34162,1
平溪區,平溪里,90,47665,416,201,40907,2334,2372,52,38,1018,38,288,0,0,30529,37287,2
平溪區,石底里,128,79220,264,348,63447,2357,1920,59,61,9647,0,848,0,268,48962,64735,0
平溪區,嶺腳里,177,105241,1917,613,83773,4518,3226,83,116,9584,400,889,0,123,62752,84220,8
平溪區,東勢里,89,66489,131,56,51936,2043,1155,68,53,9707,0,1331,0,9,41044,55597,29
平溪區,平湖里,31,16907,831,1,12427,2447,178,29,16,799,0,37,0,140,8331,12811,10
平溪區,南山里,87,42888,278,991,36163,948,1215,269,17,2845,0,135,0,27,26452,33177,14
平溪區,新寮里,29,15208,485,135,13577,587,82,0,13,132,0,30,0,168,9884,12461,3
平溪區,十分里,206,128699,3435,1480,99259,5675,9071,1,107,8237,0,1312,0,123,75346,104785,9
平溪區,望古里,36,25983,1620,65,18769,400,489,0,4,4124,0,292,0,220,14326,21540,0
平溪區,其他,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平溪區,合計,1119,663084,11094,5163,538866,24823,22085,764,480,52412,438,5522,0,1438,405803,530968,122
雙溪區,雙溪里,119,124094,332,22,73137,4266,762,70,13,45129,0,219,0,144,60460,111417,2
雙溪區,共和里,137,82155,238,1138,71275,4989,359,180,22,2575,0,595,0,782,55498,66378,3
雙溪區,新基里,217,139011,3638,1199,108196,6803,5233,744,64,11737,129,1024,0,245,84382,115197,25
雙溪區,魚行里,181,118484,1210,379,102313,5433,2201,118,55,5429,6,1109,0,231,79001,95581,13
雙溪區,三港里,118,90803,1750,26,73815,4822,5060,119,16,4349,157,688,0,2,58129,75117,0
雙溪區,牡丹里,460,296683,2299,328,259960,12451,2043,422,216,16061,49,2527,0,327,203655,240378,12
雙溪區,三貂里,71,68861,488,149,56331,1469,701,1026,35,7828,0,781,0,53,48265,60796,8
雙溪區,平林里,263,183962,2540,2354,151424,6794,1016,304,94,16365,35,2339,0,697,118263,150803,124
雙溪區,上林里,167,99123,3137,199,85365,4721,1965,148,115,2751,0,716,0,7,64729,78487,27
雙溪區,外柑里,100,55602,1904,823,46978,1932,873,103,1,2930,0,58,0,0,35440,44064,3
雙溪區,長源里,83,43219,217,263,39314,1209,98,13,9,1549,0,525,0,21,29363,33268,9
雙溪區,泰平里,214,156820,2150,667,115146,6218,3054,227,90,27457,0,1522,0,290,87066,128740,13
雙溪區,其他,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
雙溪區,合計,2130,1458817,19903,7546,1183254,61107,23365,3474,730,144159,376,12103,0,2800,924251,1200226,238
貢寮區,貢寮里,232,144734,2113,234,124240,5516,1425,193,196,9986,33,786,14,0,95924,116418,200
貢寮區,雙玉里,194,134928,2516,312,115552,4167,2484,139,32,8484,0,1156,0,87,91251,110628,5
貢寮區,龍崗里,101,62107,1237,776,51448,2861,1076,0,17,4287,0,393,0,13,40215,50875,146
貢寮區,吉林里,107,68738,952,1203,50690,2257,1675,120,64,10904,0,703,0,169,37599,55646,14
貢寮區,龍門里,176,107087,1270,281,91628,2476,2237,138,31,8544,0,385,0,98,69617,85076,0
貢寮區,福隆里,392,228216,2389,2400,194957,8051,4178,194,585,13075,0,2189,0,197,147900,181159,87
貢寮區,福連里,183,112996,3581,1266,87853,4888,1161,187,68,12254,0,1344,16,378,65525,90668,323
貢寮區,仁里里,483,307528,7801,2554,255363,11087,3325,463,145,24114,0,2143,0,534,195890,248055,18
貢寮區,真理里,498,286467,5166,7855,232070,10105,6427,341,369,22700,0,1358,0,77,175953,230506,47
貢寮區,美豐里,171,104261,1060,1298,82481,2942,1260,424,29,14313,0,453,0,0,61730,83510,217
貢寮區,和美里,227,131547,2736,183,104343,5332,4984,88,140,12774,0,619,0,348,77260,104474,32
貢寮區,其他,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
貢寮區,合計,2764,1688610,30821,18362,1390625,59682,30232,2285,1677,141433,33,11530,30,1900,1058863,1357014,1088
金山區,和平里,125,86759,2817,2348,70773,2868,3473,56,178,3310,0,626,53,256,57890,73876,257
金山區,大同里,181,118216,6713,971,98112,4356,643,86,132,5846,0,1035,0,322,77348,97710,0
金山區,豐漁里,104,57509,346,31,51022,2151,1362,219,88,2112,0,176,0,0,39533,46020,2
金山區,磺港里,361,196860,2360,3498,166807,6783,6465,139,88,8335,0,2022,0,363,125962,156016,18
金山區,美田里,1251,809773,22872,5794,670421,32692,11286,1006,805,54791,978,7829,0,1299,519604,658957,642
金山區,五湖里,507,336065,6171,1458,265727,11640,5714,857,210,41247,0,2617,0,424,204955,275293,96
金山區,重和里,375,282246,3428,7626,212443,15749,4047,2190,278,29301,303,6110,42,729,172148,242043,536
金山區,兩湖里,106,58002,618,32,50523,1433,588,0,29,3263,0,272,0,1246,38156,45636,0
金山區,六股里,171,103704,3436,620,85512,3540,1929,245,36,5879,462,1890,0,156,66689,84881,31
金山區,三界里,146,80452,786,940,66053,3495,1329,1229,46,5759,53,431,0,331,50312,64710,2
金山區,清泉里,200,118782,3606,628,99444,5034,624,32,41,7919,0,1381,0,74,75771,95109,51
金山區,西湖里,57,40743,2651,176,31858,1007,1659,137,19,1907,0,692,0,639,25028,33913,15
金山區,萬壽里,103,61970,1207,222,52835,3038,694,175,47,2591,0,1160,0,0,40509,49643,10
金山區,永興里,155,84244,347,91,75901,3324,1045,64,126,2706,183,289,0,168,58889,67232,126
金山區,金美里,1422,859152,16012,12722,725140,36638,11798,623,2103,44701,3,7997,0,1414,560932,694944,216
金山區,其他,7,2077,0,0,1867,16,0,0,0,187,0,7,0,0,1187,1396,0
金山區,合計,5271,3296555,73369,37158,2724439,133762,52656,7058,4227,219853,1983,34534,95,7422,2114911,2687379,2001
萬里區,萬里里,1204,750507,17304,6191,636285,24578,8595,1017,590,47933,29,5668,0,2318,487370,601592,193
萬里區,龜吼里,506,370401,6001,4970,285403,12787,7708,1232,307,43005,0,3926,227,4835,225309,310608,1024
萬里區,野柳里,663,414242,8330,6792,328757,19424,9233,9561,440,25106,0,5214,75,1310,254817,340348,469
萬里區,大鵬里,712,413960,6226,5629,349975,13621,3219,502,347,29930,127,3040,0,1343,265787,329772,288
萬里區,磺潭里,155,109309,4831,542,87190,4672,1813,123,70,9595,0,472,0,0,66481,88608,0
萬里區,雙興里,218,216922,3103,1274,132773,7606,8763,909,76,58728,232,2845,0,612,106659,190818,86
萬里區,溪底里,153,101229,1927,1829,83053,3955,2430,315,101,7086,0,310,0,224,62823,80999,74
萬里區,崁腳里,129,82669,1945,139,68170,2136,2036,0,108,2208,0,5589,0,339,52744,67244,167
萬里區,中幅里,283,183009,4166,146,144734,4498,4426,89,137,22066,0,2569,0,179,110529,148805,56
萬里區,北基里,613,340502,3171,7827,301247,8806,2816,251,166,11114,0,3984,0,1119,232195,271405,451
萬里區,其他,12,5421,412,0,4239,531,179,0,0,9,0,10,0,41,2999,4181,0
萬里區,合計,4648,2988173,57416,35339,2421825,102615,51217,13999,2342,256782,388,33628,302,12319,1867714,2434382,2808
淡水區,草東里,258,214379,12317,1331,120425,14032,22557,285,259,36485,0,961,0,5726,96940,190924,186
淡水區,長庚里,484,381341,6442,8443,250276,23610,49315,806,259,36631,392,3644,0,1525,201226,332296,298
淡水區,清文里,330,231338,3792,3079,165044,10000,18303,773,1973,26060,0,1078,0,1237,131155,197449,53
淡水區,鄧公里,2325,3181161,22522,35511,2006138,101361,46050,4812,2111,921882,1333,28253,1528,9661,1713968,2889473,8014
淡水區,永吉里,269,199420,3013,2558,154273,10701,2875,213,463,21922,163,1486,774,980,124801,169948,2203
淡水區,協元里,444,317289,5379,8851,257746,12683,6877,330,462,19971,0,4622,104,263,205296,264838,597
淡水區,民安里,243,211040,5632,2772,122308,18713,22583,507,143,35230,120,2423,0,609,100473,189219,340
淡水區,新生里,195,189287,731,2773,128892,9695,3301,831,95,33780,0,2543,20,6625,107297,167691,564
淡水區,文化里,602,567777,10823,12846,407465,29635,63444,1434,424,31630,2614,4218,0,3243,338697,499136,1144
淡水區,油車里,1648,1353185,20821,23246,1079152,65993,17131,4558,3147,113894,2264,16725,2438,3815,881731,1155025,7135
淡水區,沙崙里,1037,787701,17647,6891,648929,27181,9329,3428,945,63504,469,7793,74,1510,526428,665199,1287
淡水區,水碓里,1854,1454084,15473,24497,1190517,76505,30618,2647,1690,96521,1056,10863,885,2813,968642,1232737,4291
淡水區,北投里,2472,2334122,19219,42621,1964145,71167,31278,15341,5427,151560,921,23995,702,7747,1649731,2020935,5171
淡水區,崁頂里,1435,1442787,18958,20938,1147069,51240,20323,20025,1228,134115,426,25957,276,2234,967371,1264701,3208
淡水區,屯山里,272,184090,3349,1096,151817,5558,3747,956,84,16865,0,539,0,79,114642,147572,20
淡水區,中和里,168,123855,1406,296,91674,5492,951,60,34,23280,0,166,0,496,69187,101369,4
淡水區,水源里,610,461390,6253,7632,371828,16873,13938,1357,3105,33698,661,2589,0,3457,298774,388335,793
淡水區,忠寮里,302,243377,5873,1721,166910,13163,11192,938,338,41633,0,1314,0,293,129597,206064,195
淡水區,樹興里,357,362298,3679,14913,261588,15640,8363,1956,2116,45343,314,3955,310,4120,220850,321439,1188
淡水區,埤島里,424,341697,2296,2080,258390,14300,10683,2115,165,48598,0,2873,0,197,203793,287100,129
淡水區,興仁里,456,446649,4565,2157,274996,16551,6153,1164,218,137345,138,2968,93,300,220125,391772,991
淡水區,義山里,781,514901,5539,6768,427825,20495,19809,1249,422,28323,543,3561,0,367,331150,418227,196
淡水區,蕃薯里,259,244166,2271,3623,174995,7022,2543,743,335,47659,2550,1595,138,693,143196,212307,1069
淡水區,忠山里,255,178836,5584,859,130779,7683,11838,210,813,19598,0,1142,0,332,101414,149472,256
淡水區,賢孝里,410,294079,5605,2465,229704,16615,10746,929,215,23735,0,1423,0,2643,177152,241527,72
淡水區,竿蓁里,3262,3497628,18037,37258,2658977,141304,70167,23766,5212,456966,7922,57769,2364,17886,2283126,3122197,11383
淡水區,坪頂里,439,409952,2070,9563,299796,15592,17214,2481,165,57854,66,1814,672,2665,250164,359906,2250
淡水區,八勢里,1905,2538608,16516,33943,1696069,102746,91503,30249,1708,504674,2923,42105,1932,14242,1479270,2321347,7959
淡水區,竹圍里,2251,2115450,16670,31388,1762132,73018,32086,5430,2408,160849,1591,18028,1000,10850,1489176,1842499,7060
淡水區,中興里,1223,905647,11055,12312,691372,51742,25549,3380,688,94999,0,11922,210,2417,557338,772186,1266
淡水區,福德里,2398,2850126,21943,56251,2085583,105307,50622,18159,2690,423420,32857,37311,675,15308,1792629,2557049,7215
淡水區,民生里,2363,2180808,16582,35022,1744951,89585,42645,14217,5881,198993,523,23964,3314,5131,1468950,1904732,9364
淡水區,新興里,2333,1988196,22457,22188,1671935,72703,27255,6117,4993,134647,756,18995,1279,4871,1376176,1692253,5227
淡水區,新義里,1136,819898,11760,15650,658749,39388,22572,1763,5236,49470,0,11892,0,3417,522005,683154,530
淡水區,新春里,1944,1907861,9799,24114,1518070,76998,18602,5649,10071,208039,4797,17179,718,13825,1265313,1655339,4129
淡水區,新民里,1331,1356916,12467,19223,1067218,60905,21952,2451,4647,142740,2842,12503,489,9478,905530,1194999,4057
淡水區,正德里,1312,1146031,7345,14771,982526,38156,11684,3153,1213,72129,1308,10458,1167,2120,814499,977808,4224
淡水區,北新里,846,815634,2397,12682,694870,29260,10806,1647,626,45134,325,5997,365,11528,590751,711527,2687
淡水區,幸福里,1162,855929,8065,12848,662199,51452,45458,1344,1571,62711,116,5629,14,4521,534320,728057,926
淡水區,學府里,1217,951403,10846,9828,784434,37872,27603,3957,745,62198,79,9224,438,4179,642576,809491,1724
淡水區,民權里,1279,1170483,8845,13136,982824,45692,23345,4719,1342,72864,2225,11369,409,3713,825221,1013487,3008
淡水區,大庄里,1497,1331663,12256,29968,1094378,58188,22577,8814,3613,81517,2343,13043,453,4514,919139,1156409,3242
淡水區,其他,60,51934,955,222,37928,1319,258,1647,31,8409,0,1059,0,105,31282,45288,0
淡水區,合計,45848,43154416,419255,630331,33276896,1753134,1005843,206609,79311,5026877,74634,466948,22840,191737,27771104,37652486,115655
汐止區,仁德里,564,422537,2318,4428,346533,15802,5081,1281,449,42441,189,2966,0,1049,277222,353225,273
汐止區,義民里,445,323519,6626,2913,238675,17142,14782,1407,224,33462,2,1894,0,6394,191948,276792,433
汐止區,禮門里,329,270802,1855,1724,203082,12608,9124,874,135,34964,0,3146,0,3289,163876,231597,306
汐止區,智慧里,1422,1412511,11359,20877,1164253,43073,15126,12855,1689,118080,1602,16960,2100,4535,984853,1232931,5974
汐止區,信望里,109,97301,1484,1604,40647,4411,9313,244,51,34913,0,636,0,3998,30865,87519,7
汐止區,橋東里,1186,972260,11566,9323,807045,32159,16249,1907,635,80770,80,7792,209,4526,657169,822383,1389
汐止區,茄苳里,1368,953698,10096,4335,850713,21029,7967,2475,909,44181,0,7442,67,4483,671356,774299,875
汐止區,保安里,460,313325,5128,1734,238102,9573,15731,698,198,36146,50,2531,0,3435,181542,256789,61
汐止區,保長里,1325,945312,9705,7789,852764,23859,8242,3081,1313,31863,30,5086,352,1228,680085,772634,1137
汐止區,鄉長里,687,494653,5162,3890,422488,14140,3478,746,242,38222,207,3196,14,2868,336301,408475,516
汐止區,江北里,1784,1296798,16649,9356,1124019,32095,16005,4394,1377,77167,378,10631,439,4288,895747,1068356,2402
汐止區,烘內里,450,408267,5288,9913,305042,16318,9627,1867,181,52813,76,3162,595,3386,249146,352372,1611
汐止區,拱北里,1364,895683,13042,10292,791604,21020,9631,3791,634,33871,45,9245,474,2034,624276,728347,2666
汐止區,樟樹里,695,447700,6548,8351,364048,16120,13097,2068,441,32025,146,3011,0,1845,283429,367097,116
汐止區,北峰里,1406,938955,14053,8479,805662,23458,15930,2648,1011,55905,1011,6101,31,4666,628669,761962,484
汐止區,北山里,1898,1711442,10223,24296,1431454,52075,31362,5223,1217,130125,737,16799,1182,6748,1191842,1471540,3941
汐止區,八連里,281,183452,3437,1292,147583,9226,8029,374,111,11747,46,668,0,940,115214,151083,42
汐止區,白雲里,1315,1292974,11460,21167,1072959,38297,22955,3058,1316,89310,8852,17922,76,5603,898122,1118121,2340
汐止區,橫科里,1390,1179688,11480,10247,1015280,39336,14984,2656,1071,68184,323,10935,38,5155,836420,1000828,840
汐止區,東山里,165,115985,3090,521,86766,3564,6727,63,40,14173,0,704,0,336,65944,94874,8
汐止區,新昌里,1770,1503575,9892,7659,1283906,54316,30408,2760,1269,97585,738,10446,401,4195,1064252,1283959,1829
汐止區,秀峰里,1273,946157,11935,6570,801100,36223,19307,1812,690,58163,18,6631,117,3590,646820,791876,1024
汐止區,復興里,2545,2919663,15446,20991,2393183,93443,36266,12432,3642,276163,13325,41293,450,13030,2063064,2589536,3813
汐止區,長安里,466,308042,3705,1907,262985,10495,5380,720,676,17437,0,3098,0,1639,207273,252341,160
汐止區,福山里,1278,1585840,5928,17090,1232128,59065,23158,12605,1119,184664,4205,25398,622,19857,1072344,1425930,4636
汐止區,宜興里,1030,1085380,14401,19473,862680,38847,10575,2640,907,118711,2445,8679,717,5305,735077,957556,3543
汐止區,中興里,2482,1878544,27336,16432,1542746,51987,61576,9022,1807,143799,3175,12541,337,7787,1233347,1569974,2237
汐止區,湖光里,2102,2215214,20083,36278,1787161,67653,44305,9169,1476,206850,5468,18550,889,17331,1512877,1943860,5043
汐止區,厚德里,2282,1847582,13483,20727,1628866,39325,10986,3415,2060,103551,1478,17769,772,5149,1319741,1538456,3492
